KrakenDB,NCBI_Parent
1000190306,11908
1000190307,11908
1000190308,11908
1000190309,11908
1000190310,11908
1000190311,11908
1000190312,11908
1000190313,11908
1000190314,11908
1000190315,11908
1000190316,11908
1000190317,11908
1000190318,11908
1000190319,11908
1000190320,11908
1000190321,11908
1000190322,11908
1000190323,11908
1000190324,11908
1000190325,11908
1000190326,11908
1000190327,11908
1000190328,11908
1000190329,11908
1000190330,11908
1000190331,11908
1000190332,11908
1000190333,11908
1000190334,11908
1000190335,11908
1000190336,11908
1000190337,11908
1000190338,110195
1000190339,110195
1000190340,110195
1000190341,110195
1000190342,110195
1000190343,110195
1000190344,110195
1000190345,110195
1000190346,110195
1000190347,110195
1000190348,110195
1000190349,110195
1000190350,110195
1000190351,110195
1000190352,110195
1000190353,110195
1000190354,110195
1000190355,110195
1000190356,110195
1000190357,110195
1000190358,110195
1000190359,110195
1000190360,110195
1000190361,110195
1000190362,110195
1000190363,110195
1000190364,110195
1000190365,110195
1000190366,110195
1000190367,110195
1000190368,110195
1000190369,110195
1000190370,110195
1000190371,110195
1000190372,110195
1000190373,110195
1000190374,110195
1000190375,110195
1000190376,110195
1000190377,110195
1000190378,110195
1000190379,110195
1000190380,110195
1000190381,110195
1000190382,110195
1000190383,110195
1000190384,110195
1000190385,110195
1000190386,110195
1000190387,110195
1000190388,110195
1000190389,110195
1000190390,110195
1000190391,110195
1000190392,110195
1000190393,110195
1000190394,110195
1000190395,110195
1000190396,1175848
1000190397,1175848
1000190398,1175848
1000190399,1923705
1000190400,1923705
1000190401,1923705
1000190402,1923705
1000190403,885379
1000190404,885379
1000190405,885379
1000190406,885379
1000190407,885379
1000190408,885379
1000190409,885379
1000190410,885379
1000190411,885379
1000190412,885379
1000190413,885379
1000190414,885379
1000190415,885379
1000190416,885379
1000190417,885379
1000190418,885379
1000190419,885379
1000190420,885379
1000190421,885379
1000190422,885379
1000190423,885379
1000190424,885379
1000190425,885379
1000190426,885379
1000190427,885379
1000190428,885379
1000190429,885379
1000190430,885379
1000190431,885379
1000190432,885379
1000190433,885379
1000190434,885379
1000190435,885379
1000190436,885379
1000190437,885379
1000190438,885379
1000190439,885379
1000190440,885379
1000190441,885379
1000190442,1930304
1000190443,2033633
1000190444,2033633
1000190445,399394
1000190446,399394
1000190447,399394
1000190448,399394
1000190449,2721749
1000190450,2721749
1000190451,2721750
1000190452,2721750
1000190453,2721748
1000190454,2721748
1000190455,2721224
1000190456,1302848
1000190457,1302848
1000190458,1302848
1000190459,1302848
1000190460,1302848
1000190461,1302848
1000190462,1302848
1000190463,1302848
1000190464,1302848
1000190465,1302848
1000190466,1302848
1000190467,1302848
1000190468,1302848
1000190469,1679239
1000190470,1679239
1000190471,1679239
1000190472,214439
1000190473,214439
1000190474,214439
1000190475,11628
1000190476,11628
1000190477,11628
1000190478,11628
1000190479,11628
1000190480,11628
1000190481,11628
1000190482,11628
1000190483,11628
1000190484,11628
1000190485,11628
1000190486,11628
1000190487,11628
1000190488,11628
1000190489,11628
1000190490,11628
1000190491,11628
1000190492,11628
1000190493,11628
1000190494,11628
1000190495,11628
1000190496,11628
1000190497,11628
1000190498,11628
1000190499,11628
1000190500,11628
1000190501,11628
1000190502,11628
1000190503,11628
1000190504,11628
1000190505,11628
1000190506,11628
1000190507,11628
1000190508,11628
1000190509,11628
1000190510,11628
1000190511,11628
1000190512,11628
1000190513,11628
1000190514,11628
1000190515,11628
1000190516,11628
1000190517,11628
1000190518,1221637
1000190519,1221637
1000190520,489455
1000190521,489455
1000190522,489455
1000190523,489455
1000190524,489455
1000190525,489455
1000190526,489455
1000190527,489455
1000190528,489455
1000190529,489455
1000190530,489455
1000190531,489455
1000190532,489455
1000190533,489455
1000190534,489455
1000190535,1214459
1000190536,1214459
1000190537,1214459
1000190538,1214459
1000190539,1214459
1000190540,1214459
1000190541,1214459
1000190542,1214459
1000190543,1214459
1000190544,1214459
1000190545,1214459
1000190546,1214459
1000190547,1214459
1000190548,1214459
1000190549,1214459
1000190550,1214459
1000190551,1214459
1000190552,1214459
1000190553,1214459
1000190554,1214459
1000190555,1214459
1000190556,1214459
1000190557,1214459
1000190558,1214459
1000190559,1214459
1000190560,1214459
1000190561,1214459
1000190562,1214459
1000190563,1214459
1000190564,1214459
1000190565,1214459
1000190566,1214459
1000190567,1214459
1000190568,1214459
1000190569,1214459
1000190570,1214459
1000190571,1214459
1000190572,1214459
1000190573,1214459
1000190574,1214459
1000190575,1214459
1000190576,2169484
1000190577,2169484
1000190578,1329649
1000190579,2137858
1000190580,317878
1000190581,317878
1000190582,317878
1000190583,317878
1000190584,1406816
1000190585,1406816
1000190586,1406816
1000190587,1406816
1000190588,1406816
1000190589,1406816
1000190590,1406816
1000190591,1406816
1000190592,1406816
1000190593,1406816
1000190594,1803898
1000190595,1803898
1000190596,1527441
1000190597,1527441
1000190598,1631303
1000190599,1631303
1000190600,1631303
1000190601,1631303
1000190602,1631303
1000190603,1631303
1000190604,1631303
1000190605,586419
1000190606,586419
1000190607,586419
1000190608,134386
1000190609,134386
1000190610,134386
1000190611,134386
1000190612,134386
1000190613,134386
1000190614,134386
1000190615,134386
1000190616,134386
1000190617,134386
1000190618,134386
1000190619,134386
1000190620,134386
1000190621,134386
1000190622,134386
1000190623,134386
1000190624,134386
1000190625,134386
1000190626,134386
1000190627,134386
1000190628,134386
1000190629,134386
1000190630,134386
1000190631,134386
1000190632,134386
1000190633,134386
1000190634,134386
1000190635,134386
1000190636,134386
1000190637,134386
1000190638,134386
1000190639,134386
1000190640,134386
1000190641,134386
1000190642,134386
1000190643,134386
1000190644,134386
1000190645,134386
1000190646,134386
1000190647,134386
1000190648,134386
1000190649,134386
1000190650,134386
1000190651,134386
1000190652,134386
1000190653,134386
1000190654,134386
1000190655,134386
1000190656,134386
1000190657,134386
1000190658,134386
1000190659,134386
1000190660,134386
1000190661,134386
1000190662,134386
1000190663,134386
1000190664,134386
1000190665,134386
1000190666,134386
1000190667,134386
1000190668,134386
1000190669,134386
1000190670,134386
1000190671,134386
1000190672,134386
1000190673,134386
1000190674,134386
1000190675,134386
1000190676,134386
1000190677,134386
1000190678,134386
1000190679,134386
1000190680,134386
1000190681,134386
1000190682,134386
1000190683,134386
1000190684,134386
1000190685,134386
1000190686,134386
1000190687,134386
1000190688,134386
1000190689,134386
1000190690,134386
1000190691,134386
1000190692,134386
1000190693,221036
1000190694,221036
1000190695,221036
1000190696,221036
1000190697,221036
1000190698,221036
1000190699,221036
1000190700,221036
1000190701,221036
1000190702,221036
1000190703,221036
1000190704,221036
1000190705,221036
1000190706,221036
1000190707,221036
1000190708,221036
1000190709,221036
1000190710,221036
1000190711,221036
1000190712,221036
1000190713,221036
1000190714,221036
1000190715,221036
1000190716,221036
1000190717,221036
1000190718,221036
1000190719,221036
1000190720,221036
1000190721,221036
1000190722,221036
1000190723,221036
1000190724,221036
1000190725,221036
1000190726,221036
1000190727,221036
1000190728,221036
1000190729,221036
1000190730,221036
1000190731,221036
1000190732,1923000
1000190733,1923000
1000190734,1923000
1000190735,1923000
1000190736,936308
1000190737,936308
1000190738,673515
1000190739,673515
1000190740,673515
1000190741,673515
1000190742,673515
1000190743,1923659
1000190744,1923659
1000190745,1923664
1000190746,1923664
1000190747,1922928
1000190748,1922928
1000190749,114922
1000190750,114922
1000190751,114922
1000190752,1923326
1000190753,1923326
1000190754,1776109
1000190755,2364281
1000190756,2364281
1000190757,2364281
1000190758,2364281
1000190759,2364281
1000190760,2364281
1000190761,2364281
1000190762,2364281
1000190763,2364281
1000190764,2364281
1000190765,2364281
1000190766,2364281
1000190767,2364281
1000190768,2364281
1000190769,2364281
1000190770,2364281
1000190771,2364281
1000190772,2364281
1000190773,2364281
1000190774,2364281
1000190775,2364281
1000190776,2364281
1000190777,2364281
1000190778,2364281
1000190779,2364281
1000190780,2364281
1000190781,2364281
1000190782,2364281
1000190783,2364281
1000190784,2364281
1000190785,2364281
1000190786,2364281
1000190787,2364281
1000190788,2364281
1000190789,2364281
1000190790,2364281
1000190791,2364281
1000190792,2364281
1000190793,2364281
1000190794,2364281
1000190795,2364281
1000190796,2364281
1000190797,2364281
1000190798,2364281
1000190799,2364281
1000190800,2364281
1000190801,2364281
1000190802,2364281
1000190803,686985
1000190804,1654603
1000190805,989895
1000190806,989895
1000190807,989895
1000190808,989895
1000190809,989895
1000190810,989895
1000190811,989895
1000190812,989895
1000190813,2169738
1000190814,12804
1000190815,12804
1000190816,12804
1000190817,12804
1000190818,12804
1000190819,12804
1000190820,12804
1000190821,89471
1000190822,89471
1000190823,89471
1000190824,89471
1000190825,89471
1000190826,89471
1000190827,89471
1000190828,89471
1000190829,89471
1000190830,89471
1000190831,89471
1000190832,89471
1000190833,89471
1000190834,2058396
1000190835,12199
1000190836,12199
1000190837,12199
1000190838,12199
1000190839,12199
1000190840,12199
1000190841,12199
1000190842,12199
1000190843,12199
1000190844,1381007
1000190845,1381007
1000190846,1381007
1000190847,1381007
1000190848,1381007
1000190849,1381007
1000190850,1381007
1000190851,1381007
1000190852,1381007
1000190853,1381007
1000190854,1381007
1000190855,1381007
1000190856,1381007
1000190857,1381007
1000190858,1381007
1000190859,1381007
1000190860,1381007
1000190861,1381007
1000190862,1381007
1000190863,1381007
1000190864,1381007
1000190865,1381007
1000190866,1381007
1000190867,1381007
1000190868,1381007
1000190869,1381007
1000190870,1381007
1000190871,1381007
1000190872,1381007
1000190873,1381007
1000190874,1381007
1000190875,1381007
1000190876,1381007
1000190877,1381007
1000190878,1381007
1000190879,1381007
1000190880,1381007
1000190881,1381007
1000190882,1381007
1000190883,1381007
1000190884,1381007
1000190885,1381007
1000190886,1381007
1000190887,1381007
1000190888,1381007
1000190889,1381007
1000190890,1381007
1000190891,1381007
1000190892,1381007
1000190893,1381007
1000190894,1381007
1000190895,1381007
1000190896,1381007
1000190897,1381007
1000190898,1381007
1000190899,1381007
1000190900,1381007
1000190901,1381007
1000190902,1381007
1000190903,1381007
1000190904,1381007
1000190905,1381007
1000190906,1381007
1000190907,1381007
1000190908,1381007
1000190909,1381007
1000190910,1381007
1000190911,1381007
1000190912,1381007
1000190913,1381007
1000190914,1381007
1000190915,1381007
1000190916,1381007
1000190917,1381007
1000190918,1381007
1000190919,1381007
1000190920,1381007
1000190921,1381007
1000190922,1381007
1000190923,1381007
1000190924,1381007
1000190925,1381007
1000190926,1381007
1000190927,1381007
1000190928,1381007
1000190929,1381007
1000190930,1381007
1000190931,1381007
1000190932,1381007
1000190933,1381007
1000190934,1381007
1000190935,1381007
1000190936,1381007
1000190937,1381007
1000190938,1381007
1000190939,1381007
1000190940,1381007
1000190941,1381007
1000190942,1381007
1000190943,1381007
1000190944,1381007
1000190945,1381007
1000190946,1381007
1000190947,1381007
1000190948,515180
1000190949,515180
1000190950,515180
1000190951,515177
1000190952,515177
1000190953,515177
1000190954,515177
1000190955,515177
1000190956,515176
1000190957,515176
1000190958,515176
1000190959,515176
1000190960,515176
1000190961,515176
1000190962,515176
1000190963,515176
1000190964,515176
1000190965,515176
1000190966,515176
1000190967,515176
1000190968,515176
1000190969,515176
1000190970,515176
1000190971,515176
1000190972,1836608
1000190973,1836608
1000190974,1836608
1000190975,1836608
1000190976,1836608
1000190977,1836608
1000190978,1836608
1000190979,1836608
1000190980,1836608
1000190981,1836608
1000190982,2170100
1000190983,2170100
1000190984,2170100
1000190985,2170100
1000190986,2170100
1000190987,2170100
1000190988,2170100
1000190989,12294
1000190990,12294
1000190991,2126099
1000190992,2126099
1000190993,2126099
1000190994,2126099
1000190995,11047
1000190996,11047
1000190997,11047
1000190998,11047
1000190999,11047
1000191000,11047
1000191001,11047
1000191002,11047
1000191003,11047
1000191004,11047
1000191005,11047
1000191006,11047
1000191007,11047
1000191008,11047
1000191009,11047
1000191010,11047
1000191011,11047
1000191012,11047
1000191013,11047
1000191014,11047
1000191015,11047
1000191016,11047
1000191017,11047
1000191018,11047
1000191019,11047
1000191020,11047
1000191021,11047
1000191022,11047
1000191023,11047
1000191024,11047
1000191025,11047
1000191026,11047
1000191027,11047
1000191028,11047
1000191029,11047
1000191030,11047
1000191031,11047
1000191032,11047
1000191033,11047
1000191034,11047
1000191035,11047
1000191036,11047
1000191037,11047
1000191038,11047
1000191039,11047
1000191040,11047
1000191041,11047
1000191042,11047
1000191043,11047
1000191044,11047
1000191045,11047
1000191046,11047
1000191047,11047
1000191048,11047
1000191049,11047
1000191050,11047
1000191051,11047
1000191052,11047
1000191053,11047
1000191054,11047
1000191055,11047
1000191056,11047
1000191057,11047
1000191058,11047
1000191059,11047
1000191060,11047
1000191061,11047
1000191062,11047
1000191063,11047
1000191064,11047
1000191065,11047
1000191066,11047
1000191067,11047
1000191068,11047
1000191069,11047
1000191070,11047
1000191071,11047
1000191072,11047
1000191073,11047
1000191074,11047
1000191075,11047
1000191076,11047
1000191077,11047
1000191078,11047
1000191079,11047
1000191080,11047
1000191081,11047
1000191082,11047
1000191083,11047
1000191084,263004
1000191085,263004
1000191086,263004
1000191087,263004
1000191088,263004
1000191089,263004
1000191090,263004
1000191091,263004
1000191092,263004
1000191093,147674
1000191094,147674
1000191095,1972577
1000191096,694008
1000191097,694008
1000191098,694008
1000191099,42782
1000191100,42782
1000191101,42782
1000191102,42782
1000191103,42782
1000191104,42782
1000191105,42782
1000191106,2713663
1000191107,2713663
1000191108,1980612
1000191109,1980612
1000191110,1851087
1000191111,1851087
1000191112,1851087
1000191113,1266451
1000191114,1266451
1000191115,1266451
1000191116,1266451
1000191117,1266451
1000191118,1266451
1000191119,1266451
1000191120,1266451
1000191121,1266451
1000191122,1266451
1000191123,1266451
1000191124,1266451
1000191125,1281456
1000191126,1985968
1000191127,1489836
1000191128,1489836
1000191129,11746
1000191130,11746
1000191131,11746
1000191132,11746
1000191133,2169992
1000191134,2169992
1000191135,2683323
1000191136,2683323
1000191137,565624
1000191138,329288
1000191139,329288
1000191140,329288
1000191141,329288
1000191142,329288
1000191143,329288
1000191144,329288
1000191145,329288
1000191146,329288
1000191147,518829
1000191148,518829
1000191149,518829
1000191150,518829
1000191151,518829
1000191152,518829
1000191153,518829
1000191154,518829
1000191155,518829
1000191156,518829
1000191157,518829
1000191158,518829
1000191159,518829
1000191160,518829
1000191161,518829
1000191162,518829
1000191163,518829
1000191164,518829
1000191165,518829
1000191166,518829
1000191167,518829
1000191168,518829
1000191169,518829
1000191170,518829
1000191171,518829
1000191172,518829
1000191173,518829
1000191174,518829
1000191175,518829
1000191176,518829
1000191177,518829
1000191178,518829
1000191179,518829
1000191180,518829
1000191181,518829
1000191182,518829
1000191183,518829
1000191184,518829
1000191185,518829
1000191186,518829
1000191187,518829
1000191188,518829
1000191189,518829
1000191190,518829
1000191191,518829
1000191192,518829
1000191193,518829
1000191194,518829
1000191195,518829
1000191196,518829
1000191197,518829
1000191198,518829
1000191199,518829
1000191200,518829
1000191201,518829
1000191202,518829
1000191203,518829
1000191204,518829
1000191205,518829
1000191206,518829
1000191207,436243
1000191208,436243
1000191209,436243
1000191210,436243
1000191211,436243
1000191212,436243
1000191213,436243
1000191214,436243
1000191215,436243
1000191216,436243
1000191217,436243
1000191218,436243
1000191219,436243
1000191220,436243
1000191221,748170
1000191222,748170
1000191223,748170
1000191224,748170
1000191225,748170
1000191226,748170
1000191227,748170
1000191228,748170
1000191229,748170
1000191230,748170
1000191231,748170
1000191232,748170
1000191233,748170
1000191234,748170
1000191235,748170
1000191236,748170
1000191237,748170
1000191238,748170
1000191239,748170
1000191240,748170
1000191241,748170
1000191242,748170
1000191243,748170
1000191244,748170
1000191245,748170
1000191246,748170
1000191247,748170
1000191248,748170
1000191249,748170
1000191250,748170
1000191251,748170
1000191252,748170
1000191253,748170
1000191254,748170
1000191255,748170
1000191256,748170
1000191257,748170
1000191258,748170
1000191259,748170
1000191260,748170
1000191261,748170
1000191262,1705092
1000191263,1705092
1000191264,1705092
1000191265,1705092
1000191266,1705092
1000191267,1705092
1000191268,1705092
1000191269,562747
1000191270,562747
1000191271,562747
1000191272,562747
1000191273,562747
1000191274,562747
1000191275,562747
1000191276,562747
1000191277,562747
1000191278,562747
1000191279,562747
1000191280,562747
1000191281,562747
1000191282,562747
1000191283,562747
1000191284,562747
1000191285,562747
1000191286,562747
1000191287,562747
1000191288,562747
1000191289,562747
1000191290,562747
1000191291,562747
1000191292,562747
1000191293,908009
1000191294,908009
1000191295,908009
1000191296,908009
1000191297,908009
1000191298,908009
1000191299,908009
1000191300,908009
1000191301,908009
1000191302,908009
1000191303,908009
1000191304,908009
1000191305,1295563
1000191306,1295563
1000191307,1295563
1000191308,1295563
1000191309,1295563
1000191310,1295563
1000191311,1295563
1000191312,1295563
1000191313,1295563
1000191314,1295563
1000191315,1295563
1000191316,1295563
1000191317,1295563
1000191318,1295563
1000191319,1295563
1000191320,1295563
1000191321,1295563
1000191322,47512
1000191323,47512
1000191324,47512
1000191325,1493858
1000191326,1493858
1000191327,365523
1000191328,365523
1000191329,365523
1000191330,365523
1000191331,365523
1000191332,365523
1000191333,365523
1000191334,365523
1000191335,365523
1000191336,365523
1000191337,365523
1000191338,365523
1000191339,365523
1000191340,365523
1000191341,365523
1000191342,365523
1000191343,365523
1000191344,365523
1000191345,365523
1000191346,365523
1000191347,365523
1000191348,365523
1000191349,365523
1000191350,365523
1000191351,365523
1000191352,365523
1000191353,365523
1000191354,365523
1000191355,365523
1000191356,365523
1000191357,365523
1000191358,365523
1000191359,365523
1000191360,365523
1000191361,365523
1000191362,365523
1000191363,365523
1000191364,365523
1000191365,365523
1000191366,365523
1000191367,365523
1000191368,365523
1000191369,365523
1000191370,365523
1000191371,365523
1000191372,365523
1000191373,365523
1000191374,365523
1000191375,365523
1000191376,365523
1000191377,365523
1000191378,365523
1000191379,365523
1000191380,365523
1000191381,1195378
1000191382,1195378
1000191383,1195378
1000191384,1195378
1000191385,55216
1000191386,55216
1000191387,55216
1000191388,55216
1000191389,55216
1000191390,55216
1000191391,55216
1000191392,55216
1000191393,55216
1000191394,55216
1000191395,55216
1000191396,55216
1000191397,55216
1000191398,55216
1000191399,55216
1000191400,55216
1000191401,55216
1000191402,55216
1000191403,55216
1000191404,55216
1000191405,55216
1000191406,55216
1000191407,55216
1000191408,55216
1000191409,55216
1000191410,55216
1000191411,55216
1000191412,55216
1000191413,55216
1000191414,55216
1000191415,55216
1000191416,55216
1000191417,55216
1000191418,55216
1000191419,55216
1000191420,55216
1000191421,55216
1000191422,55216
1000191423,55216
1000191424,55216
1000191425,55216
1000191426,55216
1000191427,55216
1000191428,55216
1000191429,55216
1000191430,55216
1000191431,55216
1000191432,55216
1000191433,55216
1000191434,55216
1000191435,55216
1000191436,55216
1000191437,408136
1000191438,408136
1000191439,408136
1000191440,408136
1000191441,408136
1000191442,408136
1000191443,408136
1000191444,408136
1000191445,408136
1000191446,568715
1000191447,568715
1000191448,568715
1000191449,568715
1000191450,568715
1000191451,1972576
1000191452,307677
1000191453,307677
1000191454,307677
1000191455,307677
1000191456,75387
1000191457,75387
1000191458,75387
1000191459,75387
1000191460,2706523
1000191461,2706523
1000191462,2706523
1000191463,2706523
1000191464,2706523
1000191465,2706523
1000191466,2706523
1000191467,2706523
1000191468,2706523
1000191469,2706523
1000191470,2706523
1000191471,2706523
1000191472,2706523
1000191473,2706523
1000191474,2706523
1000191475,2706523
1000191476,2706523
1000191477,2706523
1000191478,2706523
1000191479,2706523
1000191480,2706523
1000191481,2706523
1000191482,2706523
1000191483,2706523
1000191484,2706523
1000191485,2706523
1000191486,2706523
1000191487,2706523
1000191488,2706523
1000191489,2706523
1000191490,2706523
1000191491,2706523
1000191492,2706523
1000191493,2706523
1000191494,2706523
1000191495,2706523
1000191496,2706523
1000191497,2706523
1000191498,2706523
1000191499,2706523
1000191500,2706523
1000191501,2706523
1000191502,2706523
1000191503,2706523
1000191504,2706523
1000191505,2706523
1000191506,2706523
1000191507,2706523
1000191508,2706523
1000191509,2706523
1000191510,2706523
1000191511,2706523
1000191512,2706523
1000191513,2706523
1000191514,2706523
1000191515,2706523
1000191516,2706523
1000191517,2706523
1000191518,2706523
1000191519,2706523
1000191520,2706523
1000191521,2706523
1000191522,2706523
1000191523,2706523
1000191524,2706523
1000191525,2706523
1000191526,2706523
1000191527,2706523
1000191528,2706523
1000191529,2706523
1000191530,2706523
1000191531,2706523
1000191532,2706523
1000191533,2706523
1000191534,2706523
1000191535,2706523
1000191536,2706523
1000191537,2706523
1000191538,2706560
1000191539,76052
1000191540,76052
1000191541,76052
1000191542,76052
1000191543,76052
1000191544,76052
1000191545,76052
1000191546,76052
1000191547,76052
1000191548,76052
1000191549,76052
1000191550,76052
1000191551,76052
1000191552,1239565
1000191553,1239565
1000191554,1980473
1000191555,1980473
1000191556,1980473
1000191557,1980473
1000191558,1980473
1000191559,1980473
1000191560,1980473
1000191561,1297646
1000191562,1297645
1000191563,1297645
1000191564,191463
1000191565,191463
1000191566,1931111
1000191567,1931111
1000191568,1931111
1000191569,1931111
1000191570,1931111
1000191571,1931111
1000191572,1931111
1000191573,1931111
1000191574,1931111
1000191575,11079
1000191576,11079
1000191577,11079
1000191578,11079
1000191579,11079
1000191580,11079
1000191581,11079
1000191582,11079
1000191583,11079
1000191584,11079
1000191585,11079
1000191586,11079
1000191587,11079
1000191588,11079
1000191589,11079
1000191590,1980431
1000191591,1980431
1000191592,164416
1000191593,164416
1000191594,164416
1000191595,164416
1000191596,164416
1000191597,164416
1000191598,241651
1000191599,492502
1000191600,492502
1000191601,492502
1000191602,492502
1000191603,492502
1000191604,492502
1000191605,2016400
1000191606,2016400
1000191607,2003652
1000191608,223301
1000191609,223301
1000191610,223301
1000191611,223301
1000191612,223301
1000191613,223301
1000191614,223301
1000191615,223301
1000191616,223301
1000191617,223301
1000191618,223301
1000191619,223301
1000191620,223301
1000191621,223301
1000191622,223301
1000191623,223301
1000191624,223301
1000191625,223301
1000191626,223301
1000191627,223301
1000191628,223301
1000191629,223301
1000191630,223301
1000191631,223301
1000191632,223301
1000191633,223301
1000191634,223301
1000191635,223301
1000191636,223301
1000191637,223301
1000191638,223301
1000191639,223301
1000191640,223301
1000191641,223301
1000191642,223301
1000191643,223301
1000191644,223301
1000191645,223301
1000191646,223301
1000191647,223301
1000191648,223301
1000191649,223301
1000191650,223301
1000191651,223301
1000191652,223301
1000191653,223301
1000191654,223301
1000191655,223301
1000191656,223301
1000191657,223301
1000191658,223301
1000191659,223301
1000191660,223301
1000191661,223301
1000191662,223301
1000191663,223301
1000191664,223301
1000191665,223301
1000191666,223301
1000191667,223301
1000191668,223301
1000191669,223301
1000191670,223301
1000191671,223301
1000191672,223301
1000191673,223301
1000191674,223301
1000191675,223301
1000191676,223301
1000191677,223301
1000191678,223301
1000191679,223301
1000191680,223301
1000191681,223301
1000191682,223301
1000191683,223301
1000191684,223301
1000191685,223301
1000191686,223301
1000191687,223301
1000191688,223301
1000191689,223301
1000191690,223301
1000191691,223301
1000191692,223301
1000191693,223301
1000191694,223301
1000191695,223301
1000191696,223301
1000191697,223301
1000191698,223301
1000191699,223301
1000191700,223301
1000191701,223301
1000191702,223301
1000191703,223301
1000191704,223301
1000191705,223301
1000191706,223301
1000191707,223301
1000191708,223301
1000191709,223301
1000191710,223301
1000191711,223301
1000191712,223301
1000191713,223301
1000191714,223301
1000191715,223301
1000191716,223301
1000191717,223301
1000191718,223301
1000191719,223301
1000191720,223301
1000191721,223301
1000191722,223301
1000191723,223301
1000191724,223301
1000191725,223301
1000191726,223301
1000191727,223301
1000191728,223301
1000191729,223301
1000191730,223301
1000191731,223301
1000191732,223301
1000191733,223303
1000191734,223303
1000191735,223303
1000191736,223303
1000191737,223303
1000191738,223303
1000191739,223303
1000191740,223303
1000191741,223303
1000191742,223303
1000191743,223303
1000191744,223303
1000191745,223303
1000191746,223303
1000191747,223303
1000191748,223303
1000191749,223303
1000191750,223303
1000191751,223303
1000191752,223303
1000191753,223303
1000191754,223303
1000191755,223303
1000191756,223303
1000191757,223303
1000191758,223303
1000191759,223303
1000191760,223303
1000191761,223303
1000191762,223303
1000191763,223303
1000191764,223303
1000191765,223303
1000191766,223303
1000191767,223303
1000191768,223303
1000191769,223303
1000191770,223303
1000191771,223303
1000191772,223303
1000191773,223303
1000191774,223303
1000191775,223303
1000191776,223303
1000191777,223303
1000191778,223303
1000191779,223303
1000191780,223303
1000191781,223303
1000191782,223303
1000191783,223303
1000191784,223303
1000191785,223303
1000191786,223303
1000191787,223303
1000191788,223303
1000191789,223303
1000191790,223303
1000191791,223303
1000191792,223303
1000191793,223303
1000191794,223303
1000191795,223303
1000191796,223303
1000191797,223303
1000191798,223303
1000191799,223303
1000191800,223303
1000191801,223303
1000191802,223303
1000191803,223303
1000191804,223303
1000191805,223303
1000191806,223303
1000191807,223303
1000191808,223303
1000191809,223303
1000191810,223303
1000191811,223303
1000191812,223303
1000191813,223303
1000191814,223303
1000191815,223303
1000191816,223303
1000191817,223303
1000191818,223303
1000191819,223303
1000191820,223303
1000191821,223303
1000191822,223303
1000191823,223303
1000191824,223303
1000191825,223303
1000191826,223303
1000191827,223303
1000191828,223303
1000191829,223303
1000191830,2499677
1000191831,185912
1000191832,185912
1000191833,147676
1000191834,147676
1000191835,2008765
1000191836,2008765
1000191837,2008765
1000191838,2008765
1000191839,272636
1000191840,272636
1000191841,272636
1000191842,272636
1000191843,272636
1000191844,272636
1000191845,272636
1000191846,272636
1000191847,272636
1000191848,272636
1000191849,272636
1000191850,272636
1000191851,272636
1000191852,272636
1000191853,272636
1000191854,272636
1000191855,272636
1000191856,272636
1000191857,272636
1000191858,272636
1000191859,272636
1000191860,272636
1000191861,272636
1000191862,272636
1000191863,272636
1000191864,272636
1000191865,272636
1000191866,272636
1000191867,272636
1000191868,272636
1000191869,272636
1000191870,272636
1000191871,272636
1000191872,272636
1000191873,272636
1000191874,272636
1000191875,272636
1000191876,272636
1000191877,272636
1000191878,272636
1000191879,272636
1000191880,272636
1000191881,272636
1000191882,272636
1000191883,272636
1000191884,272636
1000191885,272636
1000191886,272636
1000191887,272636
1000191888,272636
1000191889,272636
1000191890,272636
1000191891,272636
1000191892,272636
1000191893,272636
1000191894,272636
1000191895,272636
1000191896,272636
1000191897,272636
1000191898,272636
1000191899,272636
1000191900,272636
1000191901,272636
1000191902,272636
1000191903,272636
1000191904,272636
1000191905,272636
1000191906,272636
1000191907,272636
1000191908,272636
1000191909,272636
1000191910,272636
1000191911,272636
1000191912,272636
1000191913,1891746
1000191914,1891746
1000191915,1891746
1000191916,1891746
1000191917,1891746
1000191918,1891746
1000191919,1891746
1000191920,1891746
1000191921,1891746
1000191922,1891746
1000191923,1891746
1000191924,1891746
1000191925,1891746
1000191926,1891746
1000191927,1891746
1000191928,1891746
1000191929,1891746
1000191930,1891746
1000191931,1891746
1000191932,1891746
1000191933,1891746
1000191934,1891746
1000191935,1578041
1000191936,1395180
1000191937,1395180
1000191938,1395180
1000191939,1395180
1000191940,1056491
1000191941,1056491
1000191942,763792
1000191943,763792
1000191944,763792
1000191945,763792
1000191946,763792
1000191947,763792
1000191948,763792
1000191949,763792
1000191950,763792
1000191951,763792
1000191952,763792
1000191953,763792
1000191954,763792
1000191955,763792
1000191956,763792
1000191957,1454551
1000191958,1454551
1000191959,1454551
1000191960,1454551
1000191961,1454551
1000191962,1454551
1000191963,1454551
1000191964,1454551
1000191965,1454551
1000191966,1454551
1000191967,1454551
1000191968,1454551
1000191969,1454551
1000191970,328670
1000191971,328670
1000191972,12173
1000191973,12173
1000191974,12173
1000191975,12173
1000191976,12173
1000191977,12173
1000191978,77811
1000191979,77811
1000191980,77811
1000191981,77811
1000191982,77811
1000191983,77811
1000191984,77811
1000191985,77811
1000191986,77811
1000191987,77811
1000191988,77811
1000191989,77811
1000191990,77811
